market,date,code,name,closing_price,pe_ratio,dividend_yield,dividend_year,pb_ratio,financial_report_period,trading_status
TWSE,2026-09-15,1752,南光,31.2,15.37,5.13,114.0,1.31,115/2,traded
TWSE,2026-09-15,1760,寶齡富錦,53.8,21.43,3.72,114.0,2.46,115/2,traded
TWSE,2026-09-15,1762,中化生,33.5,,0.0,114.0,0.8,115/2,traded
TWSE,2026-09-15,1773,勝一,157.5,19.64,2.54,114.0,4.13,115/2,traded
TWSE,2026-09-15,1776,展宇,17.75,19.51,3.38,114.0,1.2,115/2,traded
TWSE,2026-09-15,1783,和康生,36.2,11.14,5.52,114.0,2.17,115/2,traded
TWSE,2026-09-15,1786,科妍,43.05,17.64,4.44,114.0,1.76,115/2,traded
TWSE,2026-09-15,1789,神隆,18.1,362.0,1.6,114.0,1.37,115/2,traded
TWSE,2026-09-15,1795,美時,178.5,12.61,1.51,114.0,1.96,115/2,traded
TWSE,2026-09-15,1802,台玻,56.0,65.12,0.0,114.0,3.15,115/2,traded
TWSE,2026-09-15,1805,寶徠,10.1,84.17,0.0,114.0,0.83,115/2,traded
TWSE,2026-09-15,1806,冠軍,7.99,49.94,1.88,114.0,0.59,115/2,traded
TWSE,2026-09-15,1808,潤隆,33.0,7.8,4.55,114.0,2.13,115/2,traded
TWSE,2026-09-15,1809,中釉,36.0,180.0,0.69,114.0,2.05,115/2,traded
TWSE,2026-09-15,1810,和成,23.45,6.41,0.85,114.0,0.83,115/2,traded
TWSE,2026-09-15,1817,凱撒衛,40.2,8.01,5.47,114.0,1.26,115/2,traded
TWSE,2026-09-15,1903,士紙,47.2,34.71,0.0,114.0,2.23,115/2,traded
TWSE,2026-09-15,1904,正隆,24.4,11.24,1.84,114.0,0.88,115/2,traded
TWSE,2026-09-15,1905,華紙,13.05,,0.0,114.0,0.84,115/2,traded
TWSE,2026-09-15,1906,寶隆,10.75,17.62,0.0,114.0,0.59,115/2,traded
TWSE,2026-09-15,1907,永豐餘,28.85,16.97,3.47,114.0,0.53,115/2,traded
TWSE,2026-09-15,1909,榮成,10.1,43.91,0.0,114.0,0.63,115/2,traded
TWSE,2026-09-15,2002,中鋼,18.65,,0.8,114.0,0.95,115/2,traded
TWSE,2026-09-15,2006,東和鋼鐵,80.9,10.74,5.32,114.0,1.73,115/2,traded
TWSE,2026-09-15,2007,燁興,6.65,,0.0,114.0,0.9,115/2,traded
TWSE,2026-09-15,2008,高興昌,30.5,47.66,3.28,114.0,1.41,115/2,traded
TWSE,2026-09-15,2009,第一銅,38.2,37.09,1.05,114.0,1.57,115/2,traded
TWSE,2026-09-15,2010,春源,21.55,8.59,9.28,114.0,1.11,115/2,traded
TWSE,2026-09-15,2012,春雨,13.95,,2.15,114.0,1.04,115/2,traded
TWSE,2026-09-15,2013,中鋼構,41.4,12.66,5.8,114.0,1.5,115/2,traded
TWSE,2026-09-15,2014,中鴻,16.25,,0.0,114.0,1.9,115/2,traded
TWSE,2026-09-15,2015,豐興,64.5,15.07,5.12,114.0,1.7,115/2,traded
TWSE,2026-09-15,2017,官田鋼,8.62,,0.0,114.0,0.57,115/2,traded
TWSE,2026-09-15,2020,美亞,21.55,10.41,8.35,114.0,1.35,115/2,traded
TWSE,2026-09-15,2022,聚亨,7.19,,0.0,114.0,0.73,115/2,traded
TWSE,2026-09-15,2023,燁輝,13.7,,0.0,114.0,0.79,115/2,traded
TWSE,2026-09-15,2024,志聯,12.85,44.31,0.0,114.0,1.1,115/2,traded
TWSE,2026-09-15,2025,千興,11.85,9.19,0.0,114.0,0.98,115/2,traded
TWSE,2026-09-15,2027,大成鋼,45.0,8.88,3.33,114.0,1.32,115/2,traded
TWSE,2026-09-15,2028,威致,15.6,36.28,1.28,114.0,1.06,115/2,traded
TWSE,2026-09-15,2029,盛餘,20.65,17.21,2.91,114.0,0.65,115/2,traded
TWSE,2026-09-15,2030,彰源,22.2,11.33,2.25,114.0,1.15,115/2,traded
TWSE,2026-09-15,2031,新光鋼,43.3,6.7,5.77,114.0,1.16,115/2,traded
TWSE,2026-09-15,2032,新鋼,16.85,11.54,2.97,114.0,1.22,115/2,traded
TWSE,2026-09-15,2033,佳大,25.5,75.0,0.0,114.0,1.92,115/2,traded
TWSE,2026-09-15,2034,允強,20.45,48.69,4.89,114.0,1.2,115/2,traded
TWSE,2026-09-15,2038,海光,11.75,,0.0,114.0,0.6,115/2,traded
TWSE,2026-09-15,2049,上銀,329.0,49.85,0.61,114.0,2.97,115/2,traded
TWSE,2026-09-15,2059,川湖,11715.0,64.58,0.44,114.0,33.07,115/2,traded
TWSE,2026-09-15,2062,橋椿,18.0,64.29,5.56,114.0,0.47,115/2,traded
TWSE,2026-09-15,2069,運錩,22.8,8.91,4.39,114.0,0.86,115/2,traded
TWSE,2026-09-15,2072,世紀風電,127.5,8.63,5.55,114.0,1.01,115/2,traded
TWSE,2026-09-15,2101,南港,30.0,5.23,2.33,114.0,1.44,115/2,traded
TWSE,2026-09-15,2102,泰豐,17.8,2.08,0.0,114.0,0.85,115/2,traded
TWSE,2026-09-15,2103,台橡,25.75,10.34,1.05,114.0,0.96,115/2,traded
TWSE,2026-09-15,2104,國際中橡,10.3,,0.0,114.0,0.43,115/2,traded
TWSE,2026-09-15,2105,正新,30.0,16.48,6.0,114.0,1.12,115/2,traded
TWSE,2026-09-15,2106,建大,16.6,35.32,3.92,114.0,0.8,115/2,traded
TWSE,2026-09-15,2107,厚生,26.7,14.13,5.24,114.0,0.54,115/2,traded
TWSE,2026-09-15,2108,南帝,27.75,15.59,3.6,114.0,0.93,115/2,traded
TWSE,2026-09-15,2109,華豐,14.7,10.65,6.8,114.0,1.16,115/2,traded
TWSE,2026-09-15,2114,鑫永銓,88.6,14.13,5.64,114.0,2.28,115/2,traded
TWSE,2026-09-15,2115,六暉-KY,23.7,15.0,6.33,114.0,0.75,115/2,traded
TWSE,2026-09-15,2201,裕隆,29.65,33.31,1.89,114.0,0.49,115/2,traded
TWSE,2026-09-15,2204,中華,52.0,8.47,6.92,114.0,0.75,115/2,traded
TWSE,2026-09-15,2206,三陽工業,63.4,10.62,4.83,114.0,1.86,115/2,traded
TWSE,2026-09-15,2207,和泰車,530.0,13.03,3.77,114.0,3.45,115/2,traded
TWSE,2026-09-15,2208,台船,18.75,38.27,0.0,114.0,3.15,115/2,traded
TWSE,2026-09-15,2211,長榮鋼,80.1,10.85,8.11,114.0,1.21,115/2,traded
TWSE,2026-09-15,2227,裕日車,45.6,,1.84,114.0,0.77,115/2,traded
TWSE,2026-09-15,2228,劍麟,74.9,18.45,6.01,114.0,1.21,115/2,traded
TWSE,2026-09-15,2231,為升,89.0,,0.56,114.0,3.57,115/2,traded
TWSE,2026-09-15,2233,宇隆,156.5,23.05,2.56,114.0,2.28,115/2,traded
TWSE,2026-09-15,2236,百達-KY,118.0,,0.55,114.0,3.08,115/2,traded
TWSE,2026-09-15,2237,華德動能-創,26.8,8.7,0.0,114.0,2.19,115/2,traded
TWSE,2026-09-15,2239,英利-KY,19.3,,0.0,114.0,0.19,115/2,traded
TWSE,2026-09-15,2241,艾姆勒,33.35,,0.0,114.0,2.66,115/2,traded
TWSE,2026-09-15,2243,宏旭-KY,47.45,45.19,0.0,114.0,3.43,115/2,traded
TWSE,2026-09-15,2247,汎德永業,229.5,16.56,6.32,114.0,1.45,115/2,traded
TWSE,2026-09-15,2248,華勝-KY,59.3,8.2,5.24,114.0,1.6,115/2,traded
TWSE,2026-09-15,2250,IKKA-KY,54.8,21.0,5.47,114.0,0.99,115/2,traded
TWSE,2026-09-15,2254,巨鎧精密-創,73.1,,0.0,114.0,4.82,115/2,traded
TWSE,2026-09-15,2258,鴻華先進-創,30.05,,0.0,114.0,4.62,115/2,traded
TWSE,2026-09-15,2301,光寶科,274.0,32.05,1.82,114.0,6.49,115/2,traded
TWSE,2026-09-15,2302,麗正,40.2,37.57,0.87,114.0,3.64,115/2,traded
TWSE,2026-09-15,2303,聯電,138.5,20.83,1.88,114.0,3.91,115/2,traded
TWSE,2026-09-15,2305,全友,44.95,54.82,0.0,114.0,3.74,115/2,traded
TWSE,2026-09-15,2308,台達電,1670.0,53.15,0.69,114.0,14.77,115/2,traded
TWSE,2026-09-15,2312,金寶,31.1,26.13,1.93,114.0,1.93,115/2,traded
TWSE,2026-09-15,2313,華通,218.5,35.19,1.28,114.0,5.36,115/2,traded
TWSE,2026-09-15,2314,台揚,11.0,,0.0,114.0,40.74,115/2,traded
TWSE,2026-09-15,2316,楠梓電,155.0,10.83,1.29,114.0,1.95,115/2,traded
TWSE,2026-09-15,2317,鴻海,246.5,16.25,2.91,114.0,1.81,115/2,traded
TWSE,2026-09-15,2323,中環,10.4,3.43,1.92,114.0,0.56,115/2,traded
TWSE,2026-09-15,2324,仁寶,36.95,18.57,2.98,114.0,1.14,115/2,traded
TWSE,2026-09-15,2327,國巨*,537.0,36.16,1.12,114.0,6.24,115/2,traded
TWSE,2026-09-15,2328,廣宇,44.9,104.42,2.0,114.0,1.59,115/2,traded
TWSE,2026-09-15,2329,華泰,41.45,18.5,2.41,114.0,1.66,115/2,traded
TWSE,2026-09-15,2330,台積電,2385.0,27.65,0.92,114.0,9.61,115/2,traded
TWSE,2026-09-15,2331,精英,18.5,18.32,0.0,114.0,0.95,115/2,traded
TWSE,2026-09-15,2332,友訊,18.8,,0.0,114.0,1.37,115/2,traded
TWSE,2026-09-15,2337,旺宏,114.5,27.13,0.0,114.0,3.66,115/2,traded
TWSE,2026-09-15,2338,光罩,46.1,,0.0,114.0,2.45,115/2,traded
TWSE,2026-09-15,2340,台亞,31.15,,0.0,114.0,2.15,115/2,traded
TWSE,2026-09-15,2342,茂矽,38.4,,0.0,114.0,2.63,115/2,traded
TWSE,2026-09-15,2344,華邦電,159.5,17.59,0.31,114.0,4.35,115/2,traded
TWSE,2026-09-15,2345,智邦,1840.0,28.91,0.82,114.0,14.9,115/2,traded
TWSE,2026-09-15,2347,聯強,88.5,12.11,4.75,114.0,1.71,115/2,traded
TWSE,2026-09-15,2348,海悅,70.2,16.75,7.83,114.0,1.65,115/2,traded
TWSE,2026-09-15,2349,錸德,10.1,,0.0,114.0,1.25,115/2,traded
TWSE,2026-09-15,2351,順德,251.5,64.32,0.41,114.0,5.96,115/2,traded
TWSE,2026-09-15,2352,佳世達,28.3,36.75,3.53,114.0,1.12,115/2,traded
TWSE,2026-09-15,2353,宏碁,30.9,18.39,4.21,114.0,1.2,115/2,traded
TWSE,2026-09-15,2354,鴻準,64.6,27.37,2.32,114.0,0.8,115/2,traded
TWSE,2026-09-15,2355,敬鵬,40.4,21.26,2.48,114.0,0.92,115/2,traded
TWSE,2026-09-15,2356,英業達,60.5,19.52,3.31,114.0,2.79,115/2,traded
TWSE,2026-09-15,2357,華碩,928.0,13.57,4.53,114.0,2.29,115/2,traded
TWSE,2026-09-15,2359,所羅門,125.0,18.63,0.8,114.0,3.35,115/2,traded
TWSE,2026-09-15,2360,致茂,2080.0,53.06,0.94,114.0,26.71,115/2,traded
TWSE,2026-09-15,2362,藍天,46.25,7.61,4.32,114.0,0.57,115/2,traded
TWSE,2026-09-15,2363,矽統,50.3,93.15,1.21,114.0,0.53,115/2,traded
TWSE,2026-09-15,2364,倫飛,64.0,10.81,4.69,114.0,3.74,115/2,traded
TWSE,2026-09-15,2365,昆盈,27.1,49.27,1.11,114.0,1.95,115/2,traded
TWSE,2026-09-15,2367,燿華,39.55,,0.51,114.0,2.27,115/2,traded
TWSE,2026-09-15,2368,金像電,972.0,34.89,1.01,114.0,11.93,115/2,traded
TWSE,2026-09-15,2369,菱生,28.85,,0.0,114.0,2.2,115/2,traded
TWSE,2026-09-15,2371,大同,28.1,,0.0,114.0,1.19,115/2,traded
TWSE,2026-09-15,2373,震旦行,52.5,14.04,7.05,114.0,1.59,115/2,traded
TWSE,2026-09-15,2374,佳能,65.7,20.28,3.03,114.0,2.49,115/2,traded
TWSE,2026-09-15,2375,凱美,117.5,28.25,1.02,114.0,1.2,115/2,traded
TWSE,2026-09-15,2376,技嘉,343.0,12.84,3.5,114.0,3.45,115/2,traded
TWSE,2026-09-15,2377,微星,148.0,12.84,2.84,114.0,2.15,115/2,traded
TWSE,2026-09-15,2379,瑞昱,703.0,25.49,3.56,114.0,7.19,115/2,traded
TWSE,2026-09-15,2380,虹光,16.8,,0.0,114.0,1.71,115/2,traded
TWSE,2026-09-15,2382,廣達,333.0,14.51,4.68,114.0,5.27,115/2,traded
TWSE,2026-09-15,2383,台光電,5115.0,79.98,0.49,114.0,31.42,115/2,traded
TWSE,2026-09-15,2385,群光,105.5,11.84,6.82,114.0,1.72,115/2,traded
TWSE,2026-09-15,2387,精元,36.1,12.11,11.08,114.0,0.67,115/2,traded
TWSE,2026-09-15,2388,威盛,69.4,43.38,0.07,114.0,1.74,115/2,traded
TWSE,2026-09-15,2390,云辰,9.94,,0.0,114.0,0.81,115/2,traded
TWSE,2026-09-15,2392,正崴,41.1,5.3,2.43,114.0,0.67,115/2,traded
TWSE,2026-09-15,2393,億光,61.7,13.16,7.29,114.0,1.42,115/2,traded
TWSE,2026-09-15,2395,研華,685.0,43.38,1.63,114.0,10.76,115/2,traded
TWSE,2026-09-15,2397,友通,59.0,21.61,4.15,114.0,2.0,115/2,traded
TWSE,2026-09-15,2399,映泰,46.0,11.59,0.0,114.0,2.89,115/2,traded
TWSE,2026-09-15,2401,凌陽,23.75,237.5,0.0,114.0,1.65,115/2,traded
TWSE,2026-09-15,2402,毅嘉,53.4,31.98,3.75,114.0,2.26,115/2,traded
TWSE,2026-09-15,2404,漢唐,1035.0,15.61,3.86,114.0,10.91,115/2,traded
TWSE,2026-09-15,2405,輔信,14.65,,0.68,114.0,1.46,115/2,traded
TWSE,2026-09-15,2406,國碩,25.85,143.61,0.0,114.0,2.45,115/2,traded
TWSE,2026-09-15,2408,南亞科,465.5,18.06,0.29,114.0,4.98,115/2,traded
TWSE,2026-09-15,2409,友達,27.9,116.25,1.43,114.0,1.36,115/2,traded
TWSE,2026-09-15,2412,中華電,143.5,28.19,3.62,114.0,3.04,115/2,traded
TWSE,2026-09-15,2413,環科,48.2,12.85,1.04,114.0,2.72,115/2,traded
TWSE,2026-09-15,2414,精技,52.5,12.77,5.71,114.0,2.69,115/2,traded
TWSE,2026-09-15,2415,錩新,26.95,17.17,5.9,114.0,1.4,115/2,traded
TWSE,2026-09-15,2417,圓剛,37.95,27.3,0.66,114.0,1.76,115/2,traded
TWSE,2026-09-15,2419,仲琦,26.6,665.0,0.0,114.0,1.77,115/2,traded
TWSE,2026-09-15,2420,新巨,53.4,11.95,5.62,114.0,2.09,115/2,traded
TWSE,2026-09-15,2421,建準,158.0,16.99,3.32,114.0,4.29,115/2,traded
TWSE,2026-09-15,2423,固緯,72.0,17.06,3.47,114.0,3.49,115/2,traded
TWSE,2026-09-15,2424,隴華,7.97,,0.0,114.0,1.88,115/2,traded
TWSE,2026-09-15,2425,承啟,35.6,20.0,0.28,114.0,1.37,115/2,traded
TWSE,2026-09-15,2426,鼎元,90.8,908.0,0.11,114.0,7.12,115/2,traded
TWSE,2026-09-15,2427,三商電,24.35,17.15,2.87,114.0,1.38,115/2,traded
TWSE,2026-09-15,2428,興勤,253.0,17.98,2.33,114.0,2.74,115/2,traded
TWSE,2026-09-15,2429,銘旺科,30.05,,0.0,114.0,3.62,115/2,traded
TWSE,2026-09-15,2430,燦坤,18.0,36.73,4.44,114.0,0.49,115/2,traded
TWSE,2026-09-15,2431,聯昌,9.76,,0.0,114.0,1.0,115/2,traded
TWSE,2026-09-15,2432,倚天酷碁-創,27.05,12.3,6.28,114.0,1.44,115/2,traded
TWSE,2026-09-15,2433,互盛電,40.25,13.37,6.71,114.0,1.78,115/2,traded
TWSE,2026-09-15,2434,統懋,59.3,,0.0,114.0,4.89,115/2,traded
TWSE,2026-09-15,2436,偉詮電,66.3,12.19,2.96,114.0,2.78,115/2,traded
TWSE,2026-09-15,2438,翔耀,19.8,,0.0,114.0,3.55,115/2,traded
TWSE,2026-09-15,2439,美律,76.6,13.98,5.33,114.0,1.13,115/2,traded
TWSE,2026-09-15,2440,太空梭,13.8,98.57,0.0,114.0,1.06,115/2,traded
TWSE,2026-09-15,2441,超豐,115.0,21.3,2.62,114.0,2.38,115/2,traded
TWSE,2026-09-15,2442,新美齊,14.45,2.84,18.96,114.0,0.68,115/2,traded
TWSE,2026-09-15,2444,兆勁,11.65,,0.0,114.0,1.77,115/2,traded
TWSE,2026-09-15,2449,京元電子,257.0,33.68,0.58,114.0,5.01,115/2,traded
TWSE,2026-09-15,2450,神腦,28.25,17.44,5.49,114.0,1.17,115/2,traded
TWSE,2026-09-15,2451,創見,273.0,4.75,4.32,114.0,3.06,115/2,traded
TWSE,2026-09-15,2453,凌群,53.6,16.96,5.22,114.0,2.53,115/2,traded
TWSE,2026-09-15,2454,聯發科,4430.0,73.16,1.21,114.0,16.67,115/2,traded
TWSE,2026-09-15,2455,全新,520.0,127.45,0.5,114.0,26.33,115/2,traded
TWSE,2026-09-15,2457,飛宏,21.05,,0.0,114.0,1.01,115/2,traded
TWSE,2026-09-15,2458,義隆,125.0,11.62,5.66,114.0,3.19,115/2,traded
TWSE,2026-09-15,2459,敦吉,65.3,11.68,6.43,114.0,1.16,115/2,traded
TWSE,2026-09-15,2460,建通,28.8,,0.0,114.0,2.99,115/2,traded
TWSE,2026-09-15,2461,光群雷,17.4,39.55,0.0,114.0,0.94,115/2,traded
TWSE,2026-09-15,2462,良得電,18.9,30.98,1.06,114.0,0.86,115/2,traded
TWSE,2026-09-15,2464,盟立,176.0,463.16,0.27,114.0,6.68,115/2,traded
TWSE,2026-09-15,2465,麗臺,89.5,33.03,0.0,114.0,6.17,115/2,traded
TWSE,2026-09-15,2466,冠西電,102.0,64.97,0.0,114.0,9.13,115/2,traded
TWSE,2026-09-15,2467,志聖,516.0,51.5,1.07,114.0,5.14,115/2,traded
TWSE,2026-09-15,2468,華經,43.25,31.8,2.31,114.0,2.42,115/2,traded
TWSE,2026-09-15,2471,資通,51.7,10.68,6.4,114.0,2.82,115/2,traded
TWSE,2026-09-15,2472,立隆電,208.0,21.18,1.68,114.0,3.59,115/2,traded
TWSE,2026-09-15,2474,可成,203.5,13.54,5.05,114.0,0.79,115/2,traded
TWSE,2026-09-15,2476,鉅祥,117.0,19.02,2.54,114.0,2.81,115/2,traded
TWSE,2026-09-15,2477,美隆電,21.75,24.72,6.44,114.0,0.85,115/2,traded
TWSE,2026-09-15,2478,大毅,117.0,24.07,1.71,114.0,2.3,115/2,traded
TWSE,2026-09-15,2480,敦陽科,161.0,18.38,4.84,114.0,5.23,115/2,traded
TWSE,2026-09-15,2481,強茂,153.5,40.72,1.17,114.0,3.89,115/2,traded
TWSE,2026-09-15,2482,連宇,15.65,,0.64,114.0,1.1,115/2,traded
TWSE,2026-09-15,2483,百容,30.3,121.2,0.99,114.0,1.19,115/2,traded
TWSE,2026-09-15,2484,希華,68.0,48.92,1.03,114.0,2.64,115/2,traded
TWSE,2026-09-15,2485,兆赫,37.55,42.67,0.0,114.0,2.23,115/2,traded
TWSE,2026-09-15,2486,一詮,228.0,196.55,0.22,114.0,8.87,115/2,traded
TWSE,2026-09-15,2488,漢平,48.3,9.92,6.21,114.0,1.39,115/2,traded
TWSE,2026-09-15,2489,瑞軒,37.5,26.98,3.2,114.0,1.73,115/2,traded
TWSE,2026-09-15,2491,吉祥全,39.95,1.25,0.0,114.0,0.8,115/2,traded
TWSE,2026-09-15,2492,華新科,300.0,33.71,0.83,114.0,2.19,115/2,traded
TWSE,2026-09-15,2493,揚博,171.0,32.7,2.34,114.0,7.03,115/2,traded
TWSE,2026-09-15,2495,普安,36.45,17.96,2.19,114.0,2.2,115/2,traded
TWSE,2026-09-15,2496,卓越,54.9,9.12,9.11,114.0,1.26,115/2,traded
TWSE,2026-09-15,2497,怡利電,42.95,13.46,4.66,114.0,1.92,115/2,traded
TWSE,2026-09-15,2498,宏達電,39.25,15.15,1.27,114.0,1.25,115/2,traded
TWSE,2026-09-15,2501,國建,21.3,7.42,5.63,114.0,0.77,115/2,traded
TWSE,2026-09-15,2504,國產,30.5,9.56,8.52,114.0,1.39,115/2,traded
TWSE,2026-09-15,2505,國揚,17.15,8.66,5.83,114.0,0.61,115/2,traded
TWSE,2026-09-15,2506,太設,8.57,23.81,2.33,114.0,0.39,115/2,traded
TWSE,2026-09-15,2509,全坤建,14.05,,0.0,114.0,0.82,115/2,traded
TWSE,2026-09-15,2511,太子,8.37,23.91,3.58,114.0,0.53,115/2,traded
TWSE,2026-09-15,2514,龍邦,11.5,29.49,0.0,114.0,0.33,115/2,traded
TWSE,2026-09-15,2515,中工,11.75,24.48,4.26,114.0,0.81,115/2,traded
TWSE,2026-09-15,2516,新建,14.35,9.57,0.0,114.0,1.47,115/2,traded
TWSE,2026-09-15,2520,冠德,36.5,10.86,4.44,114.0,0.9,115/2,traded
TWSE,2026-09-15,2524,京城,33.3,40.61,0.0,114.0,0.57,115/2,traded
TWSE,2026-09-15,2527,宏璟,42.5,7.47,3.53,114.0,0.3,115/2,traded
TWSE,2026-09-15,2528,皇普,19.5,7.93,15.38,114.0,1.13,115/2,traded
TWSE,2026-09-15,2530,華建,20.15,30.53,11.46,114.0,1.7,115/2,traded
TWSE,2026-09-15,2534,宏盛,16.7,334.0,8.98,114.0,0.55,115/2,traded
TWSE,2026-09-15,2535,達欣工,88.6,8.68,5.19,114.0,2.13,115/2,traded
TWSE,2026-09-15,2536,宏普,19.1,4.6,10.47,114.0,0.5,115/2,traded
TWSE,2026-09-15,2537,聯上發,11.05,27.63,0.0,114.0,0.73,115/2,traded
TWSE,2026-09-15,2538,基泰,8.63,14.38,5.79,114.0,0.7,115/2,traded
TWSE,2026-09-15,2539,櫻花建,34.05,8.09,8.22,114.0,2.03,115/2,traded
TWSE,2026-09-15,2540,愛山林,47.5,,12.63,114.0,4.17,115/2,traded
TWSE,2026-09-15,2542,興富發,45.25,10.47,8.84,114.0,1.93,115/2,traded
TWSE,2026-09-15,2543,皇昌,37.35,12.92,4.1,114.0,2.05,115/2,traded
TWSE,2026-09-15,2545,皇翔,33.15,34.89,8.45,114.0,0.86,115/2,traded
TWSE,2026-09-15,2546,根基,105.5,7.06,5.69,114.0,2.1,115/2,traded
TWSE,2026-09-15,2547,日勝生,9.69,80.75,8.26,114.0,0.74,115/2,traded
TWSE,2026-09-15,2548,華固,91.6,7.41,9.28,114.0,1.41,115/2,traded
TWSE,2026-09-15,2597,潤弘,169.5,14.54,5.71,114.0,7.08,115/2,traded
TWSE,2026-09-15,2601,益航,6.23,,0.0,114.0,0.7,115/2,traded
TWSE,2026-09-15,2603,長榮,233.5,9.26,6.85,114.0,0.9,115/2,traded
TWSE,2026-09-15,2605,新興,35.05,7.15,2.85,114.0,1.06,115/2,traded
TWSE,2026-09-15,2606,裕民,74.6,11.0,3.75,114.0,1.56,115/2,traded
TWSE,2026-09-15,2607,榮運,53.0,10.58,5.09,114.0,0.9,115/2,traded
TWSE,2026-09-15,2608,嘉里大榮,28.6,14.9,5.77,114.0,1.1,115/2,traded
TWSE,2026-09-15,2609,陽明,58.8,13.24,3.4,114.0,0.63,115/2,traded
TWSE,2026-09-15,2610,華航,19.9,9.21,4.07,114.0,1.22,115/2,traded
TWSE,2026-09-15,2611,志信,14.0,7.91,3.71,114.0,0.95,115/2,traded
TWSE,2026-09-15,2612,中航,61.5,11.94,3.58,114.0,0.88,115/2,traded
TWSE,2026-09-15,2613,中櫃,21.8,16.39,4.59,114.0,0.92,115/2,traded
TWSE,2026-09-15,2614,東森,17.7,8.63,6.78,114.0,1.3,115/2,traded
TWSE,2026-09-15,2615,萬海,112.0,7.69,2.68,114.0,1.09,115/2,traded
TWSE,2026-09-15,2616,山隆,13.25,,2.26,114.0,0.73,115/2,traded
TWSE,2026-09-15,2617,台航,32.4,8.71,4.63,114.0,0.75,115/2,traded
TWSE,2026-09-15,2618,長榮航,41.2,8.67,4.85,114.0,1.6,115/2,traded
TWSE,2026-09-15,2630,亞航,46.25,81.14,1.95,114.0,2.86,115/2,traded
TWSE,2026-09-15,2633,台灣高鐵,25.85,21.19,4.45,114.0,2.08,115/2,traded
TWSE,2026-09-15,2634,漢翔,62.0,29.95,1.26,114.0,3.18,115/2,traded
TWSE,2026-09-15,2636,台驊控股,69.2,9.83,7.23,114.0,0.98,115/2,traded
TWSE,2026-09-15,2637,慧洋-KY,96.9,10.78,3.61,114.0,1.46,115/2,traded
TWSE,2026-09-15,2642,宅配通,20.2,,2.48,114.0,1.06,115/2,traded
TWSE,2026-09-15,2645,長榮航太,170.0,21.68,2.94,114.0,4.75,115/2,traded
TWSE,2026-09-15,2646,星宇航空,20.1,,0.0,114.0,1.97,115/2,traded
TWSE,2026-09-15,2701,萬企,10.3,17.46,2.72,114.0,0.55,115/2,traded
TWSE,2026-09-15,2702,華園,12.65,15.62,0.0,114.0,0.6,115/2,traded
TWSE,2026-09-15,2704,國賓,44.95,16.9,1.11,114.0,0.51,115/2,traded
TWSE,2026-09-15,2705,六福,15.25,20.61,0.0,114.0,0.59,115/2,traded
TWSE,2026-09-15,2706,第一店,12.1,17.79,2.89,114.0,0.59,115/2,traded
TWSE,2026-09-15,2707,晶華,177.5,12.29,6.06,114.0,5.82,115/2,traded
TWSE,2026-09-15,2712,遠雄來,13.8,,0.0,114.0,1.44,115/2,traded
TWSE,2026-09-15,2722,夏都,21.15,,0.0,114.0,1.22,115/2,traded
TWSE,2026-09-15,2723,美食-KY,77.6,,0.0,114.0,1.3,115/2,traded
TWSE,2026-09-15,2727,王品,228.5,12.69,7.05,114.0,4.45,115/2,traded
TWSE,2026-09-15,2731,雄獅,141.5,8.71,9.05,114.0,2.96,115/2,traded
TWSE,2026-09-15,2739,寒舍,36.5,9.06,7.07,114.0,2.04,115/2,traded
TWSE,2026-09-15,2748,雲品,38.95,15.33,4.49,114.0,1.39,115/2,traded
TWSE,2026-09-15,2753,八方雲集,176.5,12.58,6.8,114.0,3.12,115/2,traded
TWSE,2026-09-15,2762,世界健身-KY,79.4,12.07,7.49,114.0,3.23,115/2,traded
TWSE,2026-09-15,2801,彰銀,28.0,16.47,3.75,114.0,1.43,115/2,traded
TWSE,2026-09-15,2812,台中銀,19.35,11.52,5.48,114.0,1.21,115/2,traded
TWSE,2026-09-15,2816,旺旺保,39.1,3.4,3.84,114.0,0.91,115/2,traded
TWSE,2026-09-15,2820,華票,17.35,10.27,5.19,114.0,0.84,115/2,traded
TWSE,2026-09-15,2832,台產,57.5,9.57,6.09,114.0,1.2,115/2,traded
TWSE,2026-09-15,2834,臺企銀,18.0,13.24,5.56,114.0,1.13,115/2,traded
TWSE,2026-09-15,2836,高雄銀,12.25,16.12,3.67,114.0,0.82,115/2,traded
TWSE,2026-09-15,2838,聯邦銀,21.45,13.75,4.94,114.0,1.12,115/2,traded
TWSE,2026-09-15,2845,遠東銀,13.6,13.47,4.63,114.0,0.92,115/2,traded
TWSE,2026-09-15,2849,安泰銀,15.75,16.24,3.24,114.0,0.85,115/2,traded
TWSE,2026-09-15,2850,新產,155.5,10.12,4.68,114.0,2.23,115/2,traded
TWSE,2026-09-15,2851,中再保,46.5,4.4,4.73,114.0,1.42,115/2,traded
TWSE,2026-09-15,2852,第一保,27.75,8.51,5.98,114.0,0.9,115/2,traded
TWSE,2026-09-15,2855,統一證,51.5,5.35,4.1,114.0,1.72,115/2,traded
TWSE,2026-09-15,2880,華南金,46.9,20.3,3.09,114.0,2.7,115/2,traded
TWSE,2026-09-15,2881,富邦金,151.0,14.11,2.81,114.0,1.86,115/2,traded
TWSE,2026-09-15,2882,國泰金,110.0,12.97,3.18,114.0,1.59,115/2,traded
